time,Label1,Label2
2022/7/18 4:26,11602.174185867874,8995.65496382724
2022/7/18 4:28,11180.087091528212,9037.59503597211
2022/7/18 4:30,10742.365978246518,9025.105436548993
2022/7/18 4:32,10528.333967471044,9001.37401138751
2022/7/18 4:34,10822.728316137944,9090.27306490763
2022/7/18 4:36,11805.112491958658,9075.411445783708
2022/7/18 4:38,11201.969181261975,9194.17153016158
2022/7/18 4:40,10883.823068732961,9150.735610950927
2022/7/18 4:42,11258.171964187892,9344.226562360898
2022/7/18 4:44,11363.161831128566,9297.880390513707
2022/7/18 4:46,11179.4020531866,9319.325936112335
2022/7/18 4:48,11852.465033022341,9437.74851605144
2022/7/18 4:50,11713.051163805492,9406.12094158256
2022/7/18 4:52,12216.674953255711,9616.835776740143
2022/7/18 4:54,12691.41578204529,9629.188297710176
2022/7/18 4:56,12763.871273216475,9774.491252168275
2022/7/18 4:58,12600.26212766939,9935.390342655872
2022/7/18 5:00,12695.89226643655,10201.60141104138
2022/7/18 5:02,12797.506453545986,10189.23599799695
2022/7/18 5:04,12458.18938284881,10641.69137088901
2022/7/18 5:06,12896.770808810943,10823.970968577058
2022/7/18 5:08,12033.729674222313,10871.275849142501
2022/7/18 5:10,12152.481313840071,11288.001393229955
2022/7/18 5:12,12801.968997102887,11416.490091150456
2022/7/18 5:14,12698.232054837525,11456.184184289978
2022/7/18 5:16,12951.42477063334,11593.779632645696
2022/7/18 5:18,12638.692122148783,11822.26831865726
2022/7/18 5:20,12543.886828644958,11704.914631932703
2022/7/18 5:22,12658.080650735097,11690.600358342424
2022/7/18 5:24,13045.479821777943,12109.273763255573
2022/7/18 5:26,12386.925447674403,11933.380513248172
2022/7/18 5:28,12637.84389229586,11335.212402062907
2022/7/18 5:30,12485.47768117206,11287.42409772362
2022/7/18 5:32,13426.955454142008,11280.06901009797
2022/7/18 5:34,12065.437620805795,11153.764200460559
2022/7/18 5:36,13323.745962040646,10972.296344552795
2022/7/18 5:38,11894.090911355652,10742.2831870849
2022/7/18 5:40,12863.235835739799,10255.772650243847
2022/7/18 5:42,13032.870951751374,10160.473705145994
2022/7/18 5:44,12355.085635218002,10231.323212540028
2022/7/18 5:46,12172.477219712415,10092.196747814094
2022/7/18 5:48,12078.748451418833,9869.056278744873
2022/7/18 5:50,12379.551040340839,9856.605553354182
2022/7/18 5:52,11758.14760333549,9666.69557057739
2022/7/18 5:54,11828.022936711488,9626.516253867367
2022/7/18 5:56,12173.31345078123,9695.197101692369
2022/7/18 5:58,11843.174591322837,9889.72806011039
2022/7/18 6:00,11744.341014370828,9559.523497137281
2022/7/18 6:02,11695.719520391782,9682.786343633545
2022/7/18 6:04,11473.97671739712,9545.570237454273
2022/7/18 6:06,11539.078581951946,9638.325281081292
2022/7/18 6:08,11304.122472216912,9560.470053339372
2022/7/18 6:10,11780.085542776731,9831.950822816156
2022/7/18 6:12,11628.627694931525,10030.997677452575
2022/7/18 6:14,11604.296751128455,9842.244616478765
2022/7/18 6:16,11590.408783213663,9714.997858949037
2022/7/18 6:18,11524.945359161306,10044.49596153471
2022/7/18 6:20,11697.942446496487,10282.626967291379
2022/7/18 6:22,11640.103005580007,10181.316387551668
2022/7/18 6:24,11864.988884831639,10259.821041355555
2022/7/18 6:26,11750.410696407798,10159.730088964967
2022/7/18 6:28,11906.193175378421,10162.22501917856
2022/7/18 6:30,12259.983254519811,10157.610338834602
2022/7/18 6:32,12594.28733033069,10165.378056862495
2022/7/18 6:34,12891.672160972968,10245.778858817595
2022/7/18 6:36,12849.396591218505,10265.97502509062
2022/7/18 6:38,13661.725990968658,10335.502451405533
2022/7/18 6:40,13333.371649562618,10447.569874267405
2022/7/18 6:42,14310.499559381984,10438.030694715333
2022/7/18 6:44,13737.625910578477,10472.462532407571
2022/7/18 6:46,12946.053790177219,10899.92233188871
2022/7/18 6:48,13666.497537634672,11443.718880875354
2022/7/18 6:50,14153.819519287385,11587.81226420894
2022/7/18 6:52,14453.523677324101,12249.775688217951
2022/7/18 6:54,14279.881024378476,12350.498863664321
2022/7/18 6:56,14905.488571166417,13558.279234279276
2022/7/18 6:58,15334.261080748409,14379.551276976646
2022/7/18 7:00,15784.518541321897,14564.981295531692
2022/7/18 7:02,17323.390492779454,15817.802809240398
2022/7/18 7:04,16930.508061370667,16483.912025021917
2022/7/18 7:06,15429.41331938701,16674.730405784012
2022/7/18 7:08,16029.459669442535,16778.109651514667
2022/7/18 7:10,15161.673954020247,15750.058791719286
2022/7/18 7:12,15329.743271510606,15397.229962145158
2022/7/18 7:14,15711.439910662766,15568.235555708705
2022/7/18 7:16,15220.36518554053,14981.700965300504
2022/7/18 7:18,14759.844550889677,14087.99127443203
2022/7/18 7:20,14551.049648900474,13639.820569123662
2022/7/18 7:22,15029.075707432461,13047.688165969343
2022/7/18 7:24,14804.230406224538,12749.094141493468
2022/7/18 7:26,14901.201557460865,12671.651894400358
2022/7/18 7:28,14334.140160555437,12461.893119978693
2022/7/18 7:30,14532.246364362225,12336.759789108739
2022/7/18 7:32,14809.329984083013,12232.844883729831
2022/7/18 7:34,14630.084229741518,11947.110350719522
2022/7/18 7:36,14217.829960690773,11582.663162848783
2022/7/18 7:38,14501.18782948654,11419.423036310283
2022/7/18 7:40,14242.784001561733,11264.352402942244
2022/7/18 7:42,14516.05532436742,11351.775249916192
2022/7/18 7:44,14577.835850397722,11441.425040825427
2022/7/18 7:46,14473.351412117761,11351.638688604016
2022/7/18 7:48,14227.990862536246,11159.549537007155
2022/7/18 7:50,14118.358037966842,10756.597911049941
2022/7/18 7:52,14343.735687667382,10721.777859508404
2022/7/18 7:54,14190.530756262648,10825.45032442885
2022/7/18 7:56,14054.925404862764,10788.392218358
2022/7/18 7:58,14423.856096911746,10867.429653818697
2022/7/18 8:00,14346.169771194609,10603.73762611887
2022/7/18 8:02,14215.780288131748,10436.914458926554
2022/7/18 8:04,14107.879393361778,10503.686286252974
2022/7/18 8:06,14160.072112555215,10409.15087918864
2022/7/18 8:08,14155.039746727605,10371.646639720524
2022/7/18 8:10,14105.820588464185,10164.31991687809
2022/7/18 8:12,14424.110528475741,10248.807697210807
2022/7/18 8:14,14356.582718782905,10249.045801421704
2022/7/18 8:16,14209.643325071505,10232.50209396897
2022/7/18 8:18,14205.218165489716,10359.890751022202
2022/7/18 8:20,14589.715227494831,10434.83266371833
2022/7/18 8:22,14528.428915824712,10415.451815800869
2022/7/18 8:24,14119.5303946266,10394.928244867788
2022/7/18 8:26,14492.526764378177,10158.053878683082
2022/7/18 8:28,14380.644723273257,10234.401264189764
2022/7/18 8:30,14338.483060651939,10507.945223302504
2022/7/18 8:32,14306.356410436201,10615.245288980466
2022/7/18 8:34,14382.132015865896,10609.766776567405
2022/7/18 8:36,14509.325255171581,10723.385526264625
2022/7/18 8:38,14444.835879004946,10711.50694333134
2022/7/18 8:40,14188.99225206978,10768.627749003768
2022/7/18 8:42,14240.108141116138,10647.648157034924
2022/7/18 8:44,14234.108951302202,10747.88648795578
2022/7/18 8:46,14632.038643076703,10898.420947833354
2022/7/18 8:48,14656.872908145207,10747.54323272937
2022/7/18 8:50,14597.34925412386,10805.328791620039
2022/7/18 8:52,15063.594422247294,11037.648723152619
2022/7/18 8:54,14733.555825829086,10900.51980200141
2022/7/18 8:56,16334.333810024531,11611.51588422812
2022/7/18 8:58,17100.974671574226,11521.054153452003
2022/7/18 9:00,17598.339655655902,11820.659678428787
2022/7/18 9:02,18180.526885632153,12141.237772366385
2022/7/18 9:04,18956.71408928559,12902.254586531684
2022/7/18 9:06,18245.020636177956,13607.428459820147
2022/7/18 9:08,17317.050191908966,12717.615211969505
2022/7/18 9:10,16980.117047323663,12654.168207789708
2022/7/18 9:12,16356.74894092367,12513.715487323312
2022/7/18 9:14,16500.761258876053,12651.993629002134
2022/7/18 9:16,15252.14783425449,12815.184999690655
2022/7/18 9:18,14942.981801446333,12408.858137065326
2022/7/18 9:20,14783.827796570984,11841.170646876484
2022/7/18 9:22,14777.711926370273,12185.124735838923
2022/7/18 9:24,15090.979659516188,12214.7317626011
2022/7/18 9:26,15503.87044034537,12958.023510070496
2022/7/18 9:28,14961.0181312744,13094.494606029592
2022/7/18 9:30,14898.388306354542,12540.129872825119
2022/7/18 9:32,15115.691795122799,12395.732488974973
2022/7/18 9:34,14294.942733715947,13006.451653071092
2022/7/18 9:36,14595.034496698392,12815.494713241043
2022/7/18 9:38,14506.955044803235,12565.055941172846
2022/7/18 9:40,14785.064909911687,13463.816355546049
2022/7/18 9:42,14235.780583639706,12839.230460164306
2022/7/18 9:44,14668.506855032094,13692.408508143897
2022/7/18 9:46,14659.460632570137,13698.346930424786
2022/7/18 9:48,14339.982741987194,13308.40904189512
2022/7/18 9:50,14119.940044545212,12212.755135866115
2022/7/18 9:52,14010.237528733536,12251.84293489101
2022/7/18 9:54,14049.688829053359,12524.178219891584
2022/7/18 9:56,13889.382043894024,12191.036587950035
2022/7/18 9:58,14081.492114688483,12316.583817065282
2022/7/18 10:00,14196.641522879163,11872.999779167494
2022/7/18 10:02,14215.03058635104,11851.479358782284
2022/7/18 10:04,14653.734301134815,12635.576626801589
2022/7/18 10:06,14315.572481504332,12545.161380064925
2022/7/18 10:08,14171.607742968377,12622.799575555593
2022/7/18 10:10,13860.730951476275,12344.68869489049
2022/7/18 10:12,13973.979984901736,11797.074472145636
2022/7/18 10:14,13976.170231757691,11967.842125203471
2022/7/18 10:16,13975.628708337219,12026.755248614858
2022/7/18 10:18,13853.425462900164,12727.161308556195
2022/7/18 10:20,14005.035256225387,12086.028629986913
2022/7/18 10:22,14068.554568965597,12452.179509965183
2022/7/18 10:24,13808.849770900415,11942.217906226946
2022/7/18 10:26,14109.523399168678,11802.517810720825
2022/7/18 10:28,13909.211105513612,11782.26681432184
2022/7/18 10:30,14424.403120432942,12020.776502759894
2022/7/18 10:32,14192.943379085245,12461.92758225928
2022/7/18 10:34,13900.46446084742,12140.430509033238
2022/7/18 10:36,14152.059650249377,11849.670705535156
2022/7/18 10:38,13698.636161799986,11857.999027993337
2022/7/18 10:40,13760.689463113027,12015.39700800016
2022/7/18 10:42,13598.236313636478,12168.816742681767
2022/7/18 10:44,13692.46748882662,12473.527451149388
2022/7/18 10:46,13565.52370425216,11732.851128115184
2022/7/18 10:48,13286.018510030308,11623.394456705386
2022/7/18 10:50,13634.15603020026,11765.126970536365
2022/7/18 10:52,13186.664359902512,11752.42391687148
2022/7/18 10:54,13100.834907911278,11752.871600740047
2022/7/18 10:56,13245.401414545613,11647.378178257695
2022/7/18 10:58,13511.882247242243,11466.39811891177
2022/7/18 11:00,13327.685087502421,12201.083985327452
2022/7/18 11:02,13611.969142306254,11994.155640143836
2022/7/18 11:04,13558.674654190472,11801.086344837808
2022/7/18 11:06,13354.6841696242,11555.377940875695
2022/7/18 11:08,13318.860903739016,11731.20479956018
2022/7/18 11:10,13957.980096080388,11731.69170231
2022/7/18 11:12,13384.795502930567,11648.100403847156
2022/7/18 11:14,13460.394991082743,11646.683670507651
2022/7/18 11:16,13304.322922074005,11461.714333969272
2022/7/18 11:18,14130.434261444503,11919.372259997243
2022/7/18 11:20,13911.364073756497,11959.129900307427
2022/7/18 11:22,13861.095464588781,11631.896300628188
2022/7/18 11:24,14529.535019832225,11779.194979294367
2022/7/18 11:26,13952.20995557689,11845.104702314002
2022/7/18 11:28,14605.102564919778,12660.457041535523
2022/7/18 11:30,14314.649439052331,13102.590153487867
2022/7/18 11:32,14279.400928411378,11873.96216074767
2022/7/18 11:34,14326.907628374276,12757.111599813155
2022/7/18 11:36,15190.712993630501,14067.576590848379
2022/7/18 11:38,14918.417789090077,15475.227875939332
2022/7/18 11:40,14748.173708412869,15803.597236218548
2022/7/18 11:42,14744.229194283333,14946.121160492214
2022/7/18 11:44,15242.413299402728,14636.767062600979
2022/7/18 11:46,16171.6388744847,14808.126195319446
2022/7/18 11:48,16387.57162773492,15216.473350989001
2022/7/18 11:50,15631.017304603283,15153.793034273163
2022/7/18 11:52,15329.74920167236,14637.177551946981
2022/7/18 11:54,14900.527851465791,14390.086089262282
2022/7/18 11:56,14849.773299181094,14004.258428164747
2022/7/18 11:58,15085.11271275699,13453.56709962209
2022/7/18 12:00,14660.671696614501,12784.528806517352
2022/7/18 12:02,14563.26122667,12367.805873194095
2022/7/18 12:04,13950.698093313136,11664.67552070646
2022/7/18 12:06,14308.568761985814,11705.555539923898
2022/7/18 12:08,13891.658220804144,11644.046123522867
2022/7/18 12:10,14507.864925730884,11589.619354979106
2022/7/18 12:12,13940.191691008962,11546.993562119502
2022/7/18 12:14,13790.085077252224,11367.349761073721
2022/7/18 12:16,13715.513310372082,11209.196836936022
2022/7/18 12:18,13786.7781197513,11100.713836116895
2022/7/18 12:20,14294.569746483603,11240.463420691478
2022/7/18 12:22,14012.406556471913,11225.667662330254
2022/7/18 12:24,14341.350032586677,11534.048789835664
2022/7/18 12:26,13519.064355642491,11418.296635198301
2022/7/18 12:28,13451.004411419055,11501.877272029833
2022/7/18 12:30,13018.921928110427,11389.67317307537
2022/7/18 12:32,13083.692119313106,11269.405319927788
2022/7/18 12:34,12967.396484852097,11313.050550081312
2022/7/18 12:36,13112.741821640942,11297.92505661523
2022/7/18 12:38,13064.452889002778,11227.527075622203
2022/7/18 12:40,13245.963656164342,11254.935352953453
2022/7/18 12:42,12947.205790061707,11121.774270876513
2022/7/18 12:44,12872.966270383185,11064.381529453047
2022/7/18 12:46,13030.282663818689,11024.475233289671
2022/7/18 12:48,12971.431212622372,11000.660344753567
2022/7/18 12:50,12926.294514506382,11066.789623749857
2022/7/18 12:52,12979.99018840028,10840.80572012132
2022/7/18 12:54,13012.039258755372,10532.670266491932
2022/7/18 12:56,12999.535198300337,10577.050465887118
2022/7/18 12:58,13165.868456485125,10560.201672511588
2022/7/18 13:00,13064.177873219483,11126.980526391702
2022/7/18 13:02,13061.397900582184,10900.18090918217
2022/7/18 13:04,13215.15916121927,10911.467820427073
2022/7/18 13:06,13210.919574180654,10728.17939485597
2022/7/18 13:08,13321.601075335431,11422.842967254208
2022/7/18 13:10,13507.81008806085,11437.069052356825
2022/7/18 13:12,13187.338030931216,11722.62634012405
2022/7/18 13:14,13141.739376268659,11428.926460081213
2022/7/18 13:16,13256.86759732673,11640.21496436304
2022/7/18 13:18,13199.390951059573,11672.453047236426
2022/7/18 13:20,13226.094909431136,11738.136414486817
2022/7/18 13:22,13514.774567470204,11657.907875585657
2022/7/18 13:24,15771.714276616789,13619.9429662308
2022/7/18 13:26,15583.836210740757,15886.824148490236
2022/7/18 13:28,17621.657041351904,16141.651667762175
2022/7/18 13:30,16128.656277899861,16990.45993822875
2022/7/18 13:32,16767.5042981282,16093.293973428814
2022/7/18 13:34,16045.463513259234,16013.765781343422
2022/7/18 13:36,17858.215254897834,15963.63333271156
2022/7/18 13:38,16619.16215726582,17630.57825756895
2022/7/18 13:40,16873.107649582664,16327.602441843119
2022/7/18 13:42,17113.143660991303,15960.095104865744
2022/7/18 13:44,15950.22303418058,15394.864770894428
2022/7/18 13:46,16751.186650231604,15033.584187288629
2022/7/18 13:48,16152.630911640292,15195.408466461855
2022/7/18 13:50,15545.987782012508,14840.413245405693
2022/7/18 13:52,15377.105094197555,14369.79895680688
2022/7/18 13:54,15585.692119522459,14195.039549597926
2022/7/18 13:56,15379.174471349783,13990.933736148658
2022/7/18 13:58,15204.42023885065,13451.312672372278
2022/7/18 14:00,14828.73365963075,13406.178941552405
2022/7/18 14:02,15138.99751654075,13012.264607950498
2022/7/18 14:04,14372.815414926914,12903.130539454363
2022/7/18 14:06,14422.696968778007,12503.124203335512
2022/7/18 14:08,14434.126850419749,12358.586514204038
2022/7/18 14:10,14571.329185973002,12340.132118154033
2022/7/18 14:12,14382.485480564343,12131.849543994616
2022/7/18 14:14,14326.505413412882,11926.437712915696
2022/7/18 14:16,14224.377780140272,12117.948118267079
2022/7/18 14:18,14186.873186058376,11991.363799335508
2022/7/18 14:20,14380.280678647925,12124.480585018318
2022/7/18 14:22,15183.97767475982,11924.730991929402
2022/7/18 14:24,14806.694489911006,11757.086319616581
2022/7/18 14:26,14577.986061127893,11819.84026322377
2022/7/18 14:28,14782.61361173013,11887.288652122175
2022/7/18 14:30,14671.25878834578,11858.925695170328
2022/7/18 14:32,14626.648245002652,11842.040251716713
2022/7/18 14:34,14508.040566656866,11768.0374739478
2022/7/18 14:36,14566.726621226824,11656.118082888719
2022/7/18 14:38,14671.773004175437,11857.577678802743
2022/7/18 14:40,15477.384118711405,11784.027040094557
2022/7/18 14:42,15551.989421150101,11787.28255243006
2022/7/18 14:44,15372.020406551921,11793.035729449002
2022/7/18 14:46,15300.29556003995,11913.338499288846
2022/7/18 14:48,15955.197282828714,11947.503155704748
2022/7/18 14:50,15158.98810348683,12123.986818611
2022/7/18 14:52,15214.212707844084,11734.490493338033
2022/7/18 14:54,15295.456996267481,12040.459743281635
2022/7/18 14:56,15269.458636730084,12181.119374888149
2022/7/18 14:58,15279.514774566569,12036.174555888338
2022/7/18 15:00,16233.271185465239,12653.449686290684
2022/7/18 15:02,16062.090061967183,12732.217743606425
2022/7/18 15:04,16730.637770953897,12768.549181280147
2022/7/18 15:06,17057.162493117452,12961.9513916885
2022/7/18 15:08,17026.51831438111,13025.478318242262
2022/7/18 15:10,17155.38996939014,13235.995137742719
2022/7/18 15:12,18714.742154734875,13665.889136701611
2022/7/18 15:14,19215.76890022401,14358.34524990596
2022/7/18 15:16,18863.21661247146,15145.397451897456
2022/7/18 15:18,19135.11323381072,16006.056266800826
2022/7/18 15:20,19546.441791757043,16911.742018503464
2022/7/18 15:22,19073.108459837113,15769.904627305275
2022/7/18 15:24,19405.691887704146,16008.83801171969
2022/7/18 15:26,19974.193733586493,16861.19321448611
2022/7/18 15:28,19490.22704479732,16182.920481583149
2022/7/18 15:30,18221.83848751042,16788.92270347713
2022/7/18 15:32,17050.760068892178,14920.123553719357
2022/7/18 15:34,17103.58475213827,14727.827801294081
2022/7/18 15:36,17208.693330615977,14926.36637634806
2022/7/18 15:38,16741.238954058375,15097.50662153426
2022/7/18 15:40,16664.5366204697,14170.71700479379
2022/7/18 15:42,16259.995422887947,13384.47748162864
2022/7/18 15:44,16819.69559135448,13767.8030784578
2022/7/18 15:46,16811.65530332681,13244.841678109196
2022/7/18 15:48,16636.851338037097,13847.390886233668
2022/7/18 15:50,17106.55765562905,13795.707060511471
2022/7/18 15:52,16073.427437854125,13544.079729438388
2022/7/18 15:54,16559.55527900989,12427.690371889024
2022/7/18 15:56,15860.479338670324,12959.384584613177
2022/7/18 15:58,15736.848041590149,12572.908035183227
2022/7/18 16:00,15777.135965995647,12780.035373205974
2022/7/18 16:02,16597.635223482976,13070.165053858123
2022/7/18 16:04,16034.159054489113,12915.142195264043
2022/7/18 16:06,15837.460139895546,13646.325109827374
2022/7/18 16:08,16046.916195713204,13872.987293526778
2022/7/18 16:10,15706.729261078186,14837.014744474123
2022/7/18 16:12,15940.502936718596,14900.239252459816
2022/7/18 16:14,15564.508913130889,15104.764151162803
2022/7/18 16:16,15464.43080398225,14616.807659520455
2022/7/18 16:18,15615.611941288795,15077.352343857327
2022/7/18 16:20,15959.821518178669,16169.206285669397
2022/7/18 16:22,15466.698265001145,15444.65703078828
2022/7/18 16:24,16444.933123933635,15092.448541425185
2022/7/18 16:26,15236.228407147224,14871.057648143538
2022/7/18 16:28,15914.911791579947,14943.12242805432
2022/7/18 16:30,15721.15442086238,14690.142171420914
2022/7/18 16:32,15378.335428003755,14181.90940149655
2022/7/18 16:34,15218.481416280443,13108.608343703276
2022/7/18 16:36,14934.447617206044,13264.84662079304
2022/7/18 16:38,15662.467783803499,12855.85605256594
2022/7/18 16:40,15339.431749307767,12362.714332370306
2022/7/18 16:42,14841.653781374323,11789.5784190186
2022/7/18 16:44,15293.349918377162,11864.919392210948
2022/7/18 16:46,15545.026891237216,12057.984027778002
2022/7/18 16:48,15606.927678266891,12104.928785920929
2022/7/18 16:50,15692.206164175963,11903.549158493774
2022/7/18 16:52,15146.212995066378,11744.371026509332
2022/7/18 16:54,15749.631870343086,11701.818208804667
2022/7/18 16:56,15484.21501235562,11785.286919956794
2022/7/18 16:58,15181.710298571212,11858.808035693746
2022/7/18 17:00,15238.153457745737,11786.677921561177
2022/7/18 17:02,15360.305521163613,11761.175721648837
2022/7/18 17:04,15438.662015111639,11792.71624068803
2022/7/18 17:06,14761.232973827922,11979.930729839962
2022/7/18 17:08,14746.56893295862,11854.661757800393
2022/7/18 17:10,14842.6572343724,11825.07901252128
2022/7/18 17:12,15461.439475094727,12016.988075463963
2022/7/18 17:14,15368.300438833008,11867.091430940094
2022/7/18 17:16,14901.732908308571,11803.159292442226
2022/7/18 17:18,15202.493839466872,11801.02752474164
2022/7/18 17:20,14754.341780414547,11778.528290654438
2022/7/18 17:22,16102.958381008086,12536.845454196766
2022/7/18 17:24,15465.988222210213,12346.514483658913
2022/7/18 17:26,15316.041707807939,12063.605343817633
2022/7/18 17:28,15661.319620906941,12204.867992329291
2022/7/18 17:30,15638.027718867388,12169.227302879692
2022/7/18 17:32,15749.881152783,12261.771727327954
2022/7/18 17:34,15857.753682883596,12321.63626753499
2022/7/18 17:36,15609.174729389342,12472.708351184267
2022/7/18 17:38,15254.652414689797,12233.553000169468
2022/7/18 17:40,15922.927055860964,12368.341005774142
2022/7/18 17:42,16219.54016418357,13232.711907048611
2022/7/18 17:44,15686.81879302859,13367.6924867573
2022/7/18 17:46,15900.148559691474,12934.470230391205
2022/7/18 17:48,15631.253237781584,14221.777857590872
2022/7/18 17:50,13937.38480853598,14121.312770517217
2022/7/18 17:52,13883.81930748953,14270.729131597425
2022/7/18 17:54,14714.236553786712,14169.886400905027
2022/7/18 17:56,15126.849238708446,14750.028299985262
2022/7/18 17:58,14949.969050979791,13417.36715244072
2022/7/18 18:00,14918.596816876665,13250.66837019673
2022/7/18 18:02,14640.17222346743,13528.83799282659
2022/7/18 18:04,14913.254740000533,13473.141288532779
2022/7/18 18:06,15403.352597668654,13144.004117361848
2022/7/18 18:08,15089.69552496292,13532.299778114531
2022/7/18 18:10,15844.158496460152,13391.093060225488
2022/7/18 18:12,15091.523353455006,12735.402538777165
2022/7/18 18:14,14916.741306306645,12732.501800291535
2022/7/18 18:16,14781.68287276735,12801.891198955127
2022/7/18 18:18,14836.042121452869,12207.477790831752
2022/7/18 18:20,14697.994358887878,11355.398482757011
2022/7/18 18:22,15588.460085340968,11436.297742367606
2022/7/18 18:24,15597.640331685083,11269.564768522543
2022/7/18 18:26,15072.560435020312,11364.607182213807
2022/7/18 18:28,15077.662872154093,11179.95907719661
2022/7/18 18:30,14651.962073307632,10902.89903683288
2022/7/18 18:32,14509.865030704996,10762.251300502694
2022/7/18 18:34,15279.876871959214,10705.219859745868
2022/7/18 18:36,15217.329672479735,10910.199961218472
2022/7/18 18:38,15008.018835352508,10954.30460649781
2022/7/18 18:40,15284.843905832275,10819.846679094544
2022/7/18 18:42,15357.108769086472,10582.596481746245
2022/7/18 18:44,14841.336525217843,10596.499805028958
2022/7/18 18:46,14919.904494631272,11182.243593069972
2022/7/18 18:48,15042.981153737624,11044.97080825429
2022/7/18 18:50,14878.014355919766,11074.998447175278
2022/7/18 18:52,15028.01495422593,11516.495555669719
2022/7/18 18:54,15058.102506092082,11606.153437116456
2022/7/18 18:56,14979.439688460609,11745.249944062005
2022/7/18 18:58,14711.415428194308,11825.440108377632
2022/7/18 19:00,14907.726954317566,11890.087541110377
2022/7/18 19:02,14923.294545582597,11949.780469328425
2022/7/18 19:04,14724.411297329272,12196.794621485002
2022/7/18 19:06,14906.540828104013,12860.219823274616
2022/7/18 19:08,14808.050289847497,12667.032831097731
2022/7/18 19:10,14883.31210953449,12749.020722260733
2022/7/18 19:12,14599.250339690461,13717.646141996553
2022/7/18 19:14,14572.09953195813,14110.372749293881
2022/7/18 19:16,14570.181347265001,13873.156970771219
2022/7/18 19:18,14801.565260022091,14136.74399027677
2022/7/18 19:20,14838.267504848714,13700.96417858356
2022/7/18 19:22,14574.8080296979,13534.951409115423
2022/7/18 19:24,14696.255199367106,14274.643853862683
2022/7/18 19:26,14845.792692511222,14936.802016695361
2022/7/18 19:28,14843.413127549426,13564.44185112432
2022/7/18 19:30,14739.989980259666,12828.513506852949
2022/7/18 19:32,14821.741614148821,13023.845608722817
2022/7/18 19:34,14940.05432530489,13866.155118700126
2022/7/18 19:36,14802.356238495198,14167.87068350314
2022/7/18 19:38,14987.5588501846,14256.867947783237
2022/7/18 19:40,15162.832476675712,13472.492558341677
2022/7/18 19:42,15682.666985075168,12879.264513089274
2022/7/18 19:44,15081.926973431066,14251.342957802883
2022/7/18 19:46,15192.265869195628,14019.88439794537
2022/7/18 19:48,15238.33378132572,13443.353158098405
2022/7/18 19:50,15386.858784292144,12543.841969961722
2022/7/18 19:52,15402.873159043069,12124.136900639143
